source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_73	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_73	1	71	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_73	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_73.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_73.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_4	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_4	1	72	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_66	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_66	1	73	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_66	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_66.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_66.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_41	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_41	1	74	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_41	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_41.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_28	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_28	1	75	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_28	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_28.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_93	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_93	1	76	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_93	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_93.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_93.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_75	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_75	1	77	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_75	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_75.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_75.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_11	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_11	1	78	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_11	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_11.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_36	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_36	1	79	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_36	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_36.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_23	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_23	1	80	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_23	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_23.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_51	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_51	1	81	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_51	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_51.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_90	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_90	1	82	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_90	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_90.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_90.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_39	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_39	1	83	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_39	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_39.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_39.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_5	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_5	1	84	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_iPSCs_1Cellc_5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_80	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_80	1	85	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_80	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_80.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_80.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_70	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_70	1	86	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_70	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_70.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_70.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_20Cellc_2	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	pooled	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_20Cellc_2	20	87	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_20Cellc_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_20Cellc_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_20Cellc_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_79	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_79	1	88	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_79	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_79.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_79.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_88	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_88	1	89	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_88	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_88.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_88.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_42	Homo sapiens	Cell culture	not available	Cell culture	HeLa	cell	single cell	cellenONE	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_42	1	90	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_42	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_42.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD049181/20231207_AST5_Evo5_ML_SA_40SPD_DIA_SCP_EB_1Cellc_42.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=HCD;AC=MS:1002481	96 eV	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
