source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20230629_KK_10SC_control_01_A11_1_14185	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230629_KK_10SC_control_01_A11_1_14185	1	90	20230629_KK_10SC_control_01_A11_1_14185	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230629_KK_10SC_control_01_A11_1_14185.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230629_KK_10SC_control_01_A11_1_14185.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_32_F8_1_14130	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_32_F8_1_14130	1	91	20230626_KK_SC_IFNy_32_F8_1_14130	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_32_F8_1_14130.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_32_F8_1_14130.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_31_E8_1_14129	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_31_E8_1_14129	1	92	20230626_KK_SC_IFNy_31_E8_1_14129	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_31_E8_1_14129.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_31_E8_1_14129.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_44_B10_1_14162	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_44_B10_1_14162	1	93	20230626_KK_SC_IFNy_44_B10_1_14162	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_44_B10_1_14162.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_44_B10_1_14162.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_53_C7_1_14206	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_53_C7_1_14206	1	94	20230630_KK_SC_IFNy_53_C7_1_14206	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_53_C7_1_14206.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_53_C7_1_14206.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_45_C10_1_14163	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_45_C10_1_14163	1	95	20230626_KK_SC_IFNy_45_C10_1_14163	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_45_C10_1_14163.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_45_C10_1_14163.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_58_H7_1_14211	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_58_H7_1_14211	1	96	20230630_KK_SC_IFNy_58_H7_1_14211	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_58_H7_1_14211.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_58_H7_1_14211.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_control_77_C3_1_14269	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_control_77_C3_1_14269	1	97	20230630_KK_SC_control_77_C3_1_14269	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_control_77_C3_1_14269.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_control_77_C3_1_14269.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_60_B8_1_14223	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_60_B8_1_14223	1	98	20230630_KK_SC_IFNy_60_B8_1_14223	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_60_B8_1_14223.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_60_B8_1_14223.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230629_KK_10SC_IFNy_06_F12_1_14192	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230629_KK_10SC_IFNy_06_F12_1_14192	1	99	20230629_KK_10SC_IFNy_06_F12_1_14192	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230629_KK_10SC_IFNy_06_F12_1_14192.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230629_KK_10SC_IFNy_06_F12_1_14192.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_control_24_F4_1_14121	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_control_24_F4_1_14121	1	100	20230626_KK_SC_control_24_F4_1_14121	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_control_24_F4_1_14121.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_control_24_F4_1_14121.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_76_B10_1_14259	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_76_B10_1_14259	1	101	20230630_KK_SC_IFNy_76_B10_1_14259	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_76_B10_1_14259.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_76_B10_1_14259.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_77_C10_1_14260	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_77_C10_1_14260	1	102	20230630_KK_SC_IFNy_77_C10_1_14260	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_77_C10_1_14260.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_77_C10_1_14260.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_control_75_A3_1_14267	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_control_75_A3_1_14267	1	103	20230630_KK_SC_control_75_A3_1_14267	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_control_75_A3_1_14267.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_control_75_A3_1_14267.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_62_D8_1_14225	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_62_D8_1_14225	1	104	20230630_KK_SC_IFNy_62_D8_1_14225	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_62_D8_1_14225.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_62_D8_1_14225.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_control_82_C10_1_14274	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_control_82_C10_1_14274	1	105	20230630_KK_SC_control_82_C10_1_14274	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_control_82_C10_1_14274.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_control_82_C10_1_14274.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_36_B9_1_14144	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_36_B9_1_14144	1	106	20230626_KK_SC_IFNy_36_B9_1_14144	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_36_B9_1_14144.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_36_B9_1_14144.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_control_47_E1_1_14174	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_control_47_E1_1_14174	1	107	20230626_KK_SC_control_47_E1_1_14174	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_control_47_E1_1_14174.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_control_47_E1_1_14174.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_40_F9_1_14148	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_40_F9_1_14148	1	108	20230626_KK_SC_IFNy_40_F9_1_14148	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_40_F9_1_14148.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_40_F9_1_14148.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_control_05_E6_1_14069	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_control_05_E6_1_14069	1	109	20230626_KK_SC_control_05_E6_1_14069	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_control_05_E6_1_14069.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_control_05_E6_1_14069.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_57_G7_1_14210	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_57_G7_1_14210	1	110	20230630_KK_SC_IFNy_57_G7_1_14210	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_57_G7_1_14210.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_57_G7_1_14210.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_12_B6_1_14090	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_12_B6_1_14090	1	111	20230626_KK_SC_IFNy_12_B6_1_14090	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_12_B6_1_14090.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_12_B6_1_14090.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_78_D10_1_14261	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_78_D10_1_14261	1	112	20230630_KK_SC_IFNy_78_D10_1_14261	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_78_D10_1_14261.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_78_D10_1_14261.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_43_A10_1_14161	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_43_A10_1_14161	1	113	20230626_KK_SC_IFNy_43_A10_1_14161	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_43_A10_1_14161.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_43_A10_1_14161.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_IFNy_37_C9_1_14145	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_IFNy_37_C9_1_14145	1	114	20230626_KK_SC_IFNy_37_C9_1_14145	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_IFNy_37_C9_1_14145.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_IFNy_37_C9_1_14145.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_control_07_G6_1_14071	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_control_07_G6_1_14071	1	115	20230626_KK_SC_control_07_G6_1_14071	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_control_07_G6_1_14071.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_control_07_G6_1_14071.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230629_KK_10SC_IFNy_02_B12_1_14180	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230629_KK_10SC_IFNy_02_B12_1_14180	1	116	20230629_KK_10SC_IFNy_02_B12_1_14180	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230629_KK_10SC_IFNy_02_B12_1_14180.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230629_KK_10SC_IFNy_02_B12_1_14180.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230626_KK_SC_control_10_B5_1_14087	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230626_KK_SC_control_10_B5_1_14087	1	117	20230626_KK_SC_control_10_B5_1_14087	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230626_KK_SC_control_10_B5_1_14087.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230626_KK_SC_control_10_B5_1_14087.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230629_KK_10SC_control_04_D11_1_14189	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230629_KK_10SC_control_04_D11_1_14189	1	118	20230629_KK_10SC_control_04_D11_1_14189	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230629_KK_10SC_control_04_D11_1_14189.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230629_KK_10SC_control_04_D11_1_14189.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230630_KK_SC_IFNy_81_G10_1_14264	Homo sapiens	Epithelial cell	Osteosarcoma	Epithelial cell	cell	single cell	FACS	20230630_KK_SC_IFNy_81_G10_1_14264	1	119	20230630_KK_SC_IFNy_81_G10_1_14264	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230630_KK_SC_IFNy_81_G10_1_14264.mzML	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD048179/20230630_KK_SC_IFNy_81_G10_1_14264.mzML	1	label free sample	not applicable	not applicable	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	384% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
