source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
221229_0_9	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_0_9	1	245	221229_0_9	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_0_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_0_9.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_4	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_4	1	246	221229_5_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_4.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_29	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_29	1	247	230323_230221_29	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_29.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_6	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_6	1	248	221229_100_6	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_6.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_24	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_24	1	249	221229_5_24	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_24.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_18	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_18	1	250	221229_10_18	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_18.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_50_18	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_50_18	1	251	221229_50_18	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_50_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_50_18.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_47	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_47	1	252	230120_47	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_47.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_47.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_37	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_37	1	253	230323_230221_37	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_37.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_1-7	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_1-7	1	254	220826_1-7	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_1-7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_1-7.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_24	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_24	1	255	221229_100_24	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_24.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_0_1	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_0_1	1	256	221229_0_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_0_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_0_1.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_45	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_45	1	257	230120_45	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_45.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_1-8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_1-8	1	258	220826_1-8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_1-8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_1-8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_6-8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_6-8	1	259	220826_6-8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_6-8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_6-8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_2-7	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_2-7	1	260	220826_2-7	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_2-7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_2-7.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_1	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_1	1	261	221229_5_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_1.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_3	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_3	1	262	221229_100_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_3.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_24	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_24	1	263	230324_230220_24	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_24.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_6-3	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_6-3	1	264	220826_6-3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_6-3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_6-3.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_0_24	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_0_24	1	265	221229_0_24	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_0_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_0_24.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_13	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_13	1	266	230120_13	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_13.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_3-8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_3-8	1	267	220826_3-8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_3-8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_3-8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_19	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_19	1	268	230120_19	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_19.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_20	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_20	1	269	221229_100_20	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_20.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_3-5	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_3-5	1	270	220826_3-5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_3-5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_3-5.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_8	1	271	221229_100_8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_4	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_4	1	272	221229_100_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_4.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_8	1	273	230120_8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_0_23	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_0_23	1	274	221229_0_23	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_0_23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_0_23.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_27	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_27	1	275	230120_27	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_27.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_12	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_12	1	276	230323_230221_12	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_12.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_13	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_13	1	277	230323_230221_13	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_13.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_6	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_6	1	278	230323_230221_6	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_6.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_11	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_11	1	279	221229_100_11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_11.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_48	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_48	1	280	230324_230220_48	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_48.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_7-2	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_7-2	1	281	220826_7-2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_7-2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_7-2.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
